key,fields.summary,fields.issuetype.name,fields.issuetype.id,fields.status.name,fields.status.id,fields.resolution.name,fields.resolutiondate,fields.created,fields.updated,fields.assignee.name,fields.assignee.displayName,fields.assignee.key,fields.description,created,resolved
BOOKKEEPER-942,Clean up Public Client Bootstrap API,Improvement,4,Open,1,,,2016-08-19 13:24:07,2017-10-17T21:27:54.000+0000,eolivelli,Enrico Olivelli,eolivelli,"The idea is to clean up the public client API to be used to bootstrap BookKeeper

The first problem to solve is to define a clear way to create the client, in 4.4.0 there are several constructors and a builder class.
The presence of many constructors is a burden to carry on for all the future versions, it would be better to have only a single way to boostrap the client.

Another minor issue is that from the point of view of a developer which uses BookKeeper client API it is very difficult to decide which API use,

We should also remove from the public API direct dependencies on third party APIs, like Netty 3.x, and maybe from ZooKeeper too.
At the same time we must support the option for the client to reuse existing expensive shared resources (such as ZooKeeper client, or netty3 HashedWheelTimer)

This issue may:
- deprecate existing constructors and BookKeeper.Builder class
- introduce a more future-proof API",2016-08-19 13:24:07,
BOOKKEEPER-943,Reduce log level of AbstractZkLedgerManager for register/unregister ReadOnlyLedgerHandle,Wish,5,Resolved,5,Fixed,2017-01-11 06:41:32,2016-08-24 07:46:30,2017-01-11T13:13:05.000+0000,eolivelli,Enrico Olivelli,eolivelli,"Every time a ledger is opened/closed at least two lines at level INFO are written to the application log.
In the case of ""tailing"" a ledger I open/close ledgers many times an so application log are filled up of this kind of lines:
{code}
Registered ledger metadata listener ReadOnlyLedgerHandle(lid = 29152, id = 1405806205) on ledger 29152.
Unregistered ledger metadata listener ReadOnlyLedgerHandle(lid = 29152, id = 1405806205) on ledger 29152.
{code}

I would like to decrease the log level to ""TRACE"" instead of ""INFO"" in AbstractZkLedgerManager.java
{code}
LOG.info(""Registered ledger metadata listener {} on ledger {}."", listener, ledgerId);
LOG.info(""Unregistered ledger metadata listener {} on ledger {}."", listener, ledgerId);
{code}",2016-08-24 07:46:30,2017-01-11 06:41:32
BOOKKEEPER-944,Multiple issues and improvements to BK Compaction.,Improvement,4,Resolved,5,Fixed,2017-06-05 18:31:06,2016-08-26 17:48:59,2017-06-06T18:13:05.000+0000,jujjuri,JV Jujjuri,jujjuri,"We have identified multiple issues with BK compaction.
This issue is to list all of them in one Jira ticket.

1.
MajorCompaction and MinorCompaction are very basic. Either they do it or won’t do it. Proposal is to  add Low Water Mark(LWM) and High Water Mark(HWM) to the disk space. Have different compaction frequency and re-claim %s when the disk space is < low water mark  ,  >  LWM < HWM, > HWM.

2.
MajorCompaction and Minor Compactions are strictly frequency based. They should at least time of the day based, and also run during low system load, and if the system load raises, reduce the compaction depending on the disk availability 

3.
Current code disables compaction when disk space grows beyond configured threshold. There is no exit from this point. Have an option to keep reserved space for compaction, at least 2 entryLog file sizes when isForceGCAllowWhenNoSpace enabled.

4.
Current code toggles READONLY status of the bookie as soon as it falls below the disk storage threshold. Imagine if we keep 95% as the threshold, Bookie becomes RW as soon as it falls below 95 % and few more writes pushes it above 95 and it turns back to RONLY. Use a set of defines (another set of LWM/HWM?) where Bookie turns RO on high end and won't become RW until it hits low end.

5.
Current code never checks if the compaction is enabled or disabled once the major/minor compaction is started. If the bookie goes > disk threshold (95%) and at that compaction is going on, it never checks until it finishes but there may not be disk available for compaction to take place. So check if compaction is enabled after processing every EntryLog.

6.
Current code changes the Bookie Cookie value even when new storage is added. When the cookie changes Bookie becomes a new one, and BK cluster treats it as new bookie. If we have mechanism to keep valid cookie even after adding additional disk space, we may have a chance to bring the bookie back to healthy mode and have compaction going.

7. Bug
CheckPoint was never attempted to complete after once sync failure. There is a TODO in the code for this area.

8.
When the disk is above threshold, Bookie goes to RO. If we have to restart the bookie, on the way back, bookie tries to create new entrylog and other files, which will fail because disk usage is above threshold, hence bookie refuses to come up.",2016-08-26 17:48:59,2017-06-05 18:31:06
BOOKKEEPER-945,Add counters to track the activity of auditor and replication workers,Improvement,4,Resolved,5,Fixed,2017-06-22 00:37:00,2016-08-26 19:08:30,2017-06-22T00:37:00.000+0000,rithin.shetty,Rithin Shetty,rithin.shetty,"Once we enable auto recovery, auditor and replication workers start their activity. Today there is no way to monitor it using counters. This is a bug to track various activities of auditor and replication workers like: 

- Time taken by auditor to build the bookie->ledger list 
- No. of under replicated ledgers detected 
- Time taken by auditor to publish the under replicated ledger list 
- Time taken by auditor to check all the ledgers in the cluster 
- No. of ledgers replicated by each replication worker 
- No. of entries and bytes of data read and written by each replication worker
- Auditor can also report the distribution of ledgers within the cluster: how many bookies own a piece of ledger, etc. 

",2016-08-26 19:08:30,2017-06-22 00:37:00
BOOKKEEPER-946,Provide an option to delay auto recovery of lost bookies,Improvement,4,Resolved,5,Fixed,2016-12-17 01:44:36,2016-08-26 19:17:49,2016-12-17T12:49:46.000+0000,rithin.shetty,Rithin Shetty,rithin.shetty,"If auto recovery is enabled, and a bookie goes down for upgrade or even if it looses zk connection intermittently, the auditor detects it as a lost bookie and starts under replication detection and the replication workers on other bookie nodes start replicating the under replicated ledgers. All of this stops once the bookie comes up but by then a few ledgers would get replicated. Given the fact that we have multiple copies of data, it is probably not necessary to start the recovery as soon as a bookie goes down. We can probably wait for an hour or so and then start recovery. This should cover cases like planned upgrade, intermittent network connectivity loss, etc. The amount of time to wait can be an option and the default would be to not wait at all(i.e. retain current behavior).

Of course, if more than one bookie goes down within a short interval, we could decide to start auto recovery without waiting.
",2016-08-26 19:17:49,2016-12-17 01:44:36
BOOKKEEPER-947,Update workflow information on the web site,Documentation,20,Resolved,5,Done,2017-10-09 09:20:30,2016-08-31 14:17:39,2017-10-09T09:20:30.000+0000,fpj,Flavio Paiva Junqueira,fpj,"We need to update the information on how to contribute on the web site, in particular, how to submit patches. The wiki has been updated:

https://cwiki.apache.org/confluence/display/BOOKKEEPER/Contributing+to+BookKeeper

but not the web site:

http://bookkeeper.apache.org/svn.html",2016-08-31 14:17:39,2017-10-09 09:20:30
BOOKKEEPER-948,Provide an option to add more ledger/index directories to a bookie,New Feature,2,Resolved,5,Fixed,2016-11-29 23:03:07,2016-09-23 20:01:14,2016-11-30T13:13:14.000+0000,rithin.shetty,Rithin Shetty,rithin.shetty,Addition of new ledger or index directories to an existing bookie is disallowed via the cookie check in the bookie start path. Any attempt to add new storage is rejected and the bookie doesn't come up. We have a need to add additional storage to a bookie. This jira is for providing an option to add additional storage to a bookie.,2016-09-23 20:01:14,2016-11-29 23:03:07
BOOKKEEPER-949,Allow entryLog creation even when bookie is in RO mode for compaction,Sub-task,7,Resolved,5,Fixed,2017-01-30 22:25:15,2016-09-28 16:28:11,2017-01-31T12:49:50.000+0000,jujjuri,JV Jujjuri,jujjuri,"When storage usage goes above threshold, there won't be any writable ledger dirs available and bookie turns RO. There can be multiple ways bookie can start compaction including isForceGCAllowWhenNoSpace enabled or by other means. When this happens the compaction process need to create a new entrylog to make progress on compaction. Creation of entrylog will fail because there are no writable ledger dirs.

This is to allow entrylog creation if there is enough disk space even though used space is above threshold. Because after compaction space will stay the same or go below the threshold.",2016-09-28 16:28:11,2017-01-30 22:25:15
BOOKKEEPER-950,Ledger placement policy to accomodate different storage capacity of bookies,New Feature,2,Resolved,5,Fixed,2017-03-28 20:35:43,2016-10-05 23:27:18,2017-03-29T14:17:23.000+0000,rithin.shetty,Rithin Shetty,rithin.shetty,"In our environment, in Salesforce, we are likely to have bookie nodes with different storage capacity: some will have 1TB others might have 3TB. Also, our ledgers are likely going to be long lived. The current ledger placement policy selects the bookies randomly leading to uniform distribution. This would cause some of bookies to reach high utilization while the rest would be underutilized. We need a new ledger placement policy that has higher probability of selecting bookies with higher free disk space than the ones with lower disk free space.",2016-10-05 23:27:18,2017-03-28 20:35:43
BOOKKEEPER-951,CRC32C for bookkeeper,Improvement,4,Open,1,,,2016-10-14 00:23:13,2017-10-17T21:27:50.000+0000,,,,"CRC32C is hardware based CRC32 and it substantially improves performance and practically offloads CPU. 

[~merlimat] at yahoo implemented this for Pulsar, opening this item to port that change.

https://github.com/yahoo/pulsar/tree/master/pulsar-checksum

Java 9 has CRC32C native support but we need this JNI patch to achieve it on Java 8.",2016-10-14 00:23:13,
BOOKKEEPER-952,Fix RegionAwarePlacementPolicy,Bug,1,Resolved,5,Fixed,2016-10-20 17:38:53,2016-10-14 05:36:23,2016-10-21T13:09:53.000+0000,yzang,Yiming Zang,yzang,"TestRegionAwareEnsemblePlacementPolicy#testNewEnsembleWithThreeRegions is failing because RegionAwareEnsemblePlacementPolicy is not working as expected.

The current allocation policy is not evenly across the regions. The write quorum size is also not calculated correctly.

We need  to fix the placement policy and then fix the the test case.",2016-10-14 05:36:23,2016-10-20 17:38:53
BOOKKEEPER-953,command line options,Bug,1,Open,1,,,2016-10-16 19:29:01,2017-10-17T21:27:47.000+0000,,,,"Use more conventional patterns in usage warning messages ..

Eg  
{code}usage: listbookies  [-readwrite|-readonly] [-hostnames]{code}
ought to be 
{code}usage: listbookies  (-readwrite|-readonly) [-hostnames]{code}

.. if exactly one of -readwrite|-readonly are required as per the warning ...

{code}
$ bin/bookkeeper shell listbookies
20:23:17,808 ERROR One and only one of -readwrite and -readonly must be specified
listbookies: List the bookies, which are running as either readwrite or readonly mode.
usage: listbookies  [-readwrite|-readonly] [-hostnames]
 -h,--hostnames    Also print hostname of the bookie
 -ro,--readonly    Print readonly bookies
 -rw,--readwrite   Print readwrite bookies
{code}

There might be other instances so I suggest they are listed here and done in one go.",2016-10-16 19:29:01,
BOOKKEEPER-954,Bk vs gluster docs,Bug,1,Open,1,,,2016-10-19 10:29:41,2017-10-17T21:27:44.000+0000,,,,"https://cwiki.apache.org/confluence/display/BOOKKEEPER/BookKeeper+and+GlusterFS

It would be good if this page actually explained the GFS differences to Bk.


So for example where we have ""Now A and B are inconsistent."", this could be followed by a comparison to bk .. ""by contrast bk would avoid this possibility by...""",2016-10-19 10:29:41,
BOOKKEEPER-955,in BookKeeperAdmin listLedgers method currentRange variable is not getting updated to next iterator when it has run out of elements,Bug,1,Resolved,5,Fixed,2016-11-29 23:07:57,2016-10-19 21:33:04,2016-11-30T13:13:11.000+0000,reddycharan18@gmail.com,Charan Reddy Guttapalem,reddycharan18@gmail.com,in BookKeeperAdmin listLedgers method currentRange variable is not getting updated to next iterator when it has run out of elements,2016-10-19 21:33:04,2016-11-29 23:07:57
BOOKKEEPER-956,HierarchicalLedgerManager doesn't work for ledgerid of length 9 and 10 because of order issue in HierarchicalLedgerRangeIterator,Bug,1,Resolved,5,Fixed,2016-11-09 02:09:10,2016-10-19 21:57:16,2016-11-09T13:12:47.000+0000,reddycharan18@gmail.com,Charan Reddy Guttapalem,reddycharan18@gmail.com,"Issue Description:-
HierarchicalLedgerManager is supposed to work for ledgerids upto length of 10 (its layout is 2-4-4). But because of order issue in HierarchicalLedgerRangeIterator it doesn't work correctly if we create Ledgers of ledgerid length 9 and 10.

Rootcause:- in HierarchicalLedgerRangeIterator, in 'preload' method after getting l1Nodes by calling ""zk.getChildren(ledgerRootPath, null)"",  they need to be sorted, just like l2nodes in 'nextL1Node' method

How it manifests:-
If we try to create Ledgers using LedgerCreateAdv api with ledgerids of lengths 9 and 10, write entries and read entries, it will fail with following exception messages

2015-11-30 13:57:31,209 - WARN  - [GarbageCollectorThread:ScanAndCompareGarbageCollector@103] - Exception when iterating over the metadata {}
java.lang.IllegalArgumentException: inconsistent range
    at java.util.concurrent.ConcurrentSkipListMap$SubMap.<init>(ConcurrentSkipListMap.java:2506)
    at java.util.concurrent.ConcurrentSkipListMap.subMap(ConcurrentSkipListMap.java:1984)
    at java.util.concurrent.ConcurrentSkipListMap.subMap(ConcurrentSkipListMap.java:93)
    at org.apache.bookkeeper.bookie.ScanAndCompareGarbageCollector.gc(ScanAndCompareGarbageCollector.java:86)
    at org.apache.bookkeeper.bookie.GarbageCollectorThread.doGcLedgers(GarbageCollectorThread.java:419)
    at org.apache.bookkeeper.bookie.GarbageCollectorThread.run(GarbageCollectorThread.java:377)

org.apache.bookkeeper.client.BKException$BKNotEnoughBookiesException
    at org.apache.bookkeeper.client.BKException.create(BKException.java:58)
    at org.apache.bookkeeper.client.LedgerHandleAdv.addEntry(LedgerHandleAdv.java:101)
    at org.apache.bookkeeper.client.LedgerHandleAdv.addEntry(LedgerHandleAdv.java:70)
    at org.apache.bookkeeper.client.BookieWriteLedgerTest.testLedgerCreateAdvWithLedgerId(BookieWriteLedgerTest.java:212)
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:57)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
    at java.lang.reflect.Method.invoke(Method.java:606)
    at org.junit.runners.model.FrameworkMethod$1.runReflectiveCall(FrameworkMethod.java:50)
    at org.junit.internal.runners.model.ReflectiveCallable.run(ReflectiveCallable.java:12)
    at org.junit.runners.model.FrameworkMethod.invokeExplosively(FrameworkMethod.java:47)
    at org.junit.internal.runners.statements.InvokeMethod.evaluate(InvokeMethod.java:17)
    at org.junit.internal.runners.statements.FailOnTimeout$CallableStatement.call(FailOnTimeout.java:298)
    at org.junit.internal.runners.statements.FailOnTimeout$CallableStatement.call(FailOnTimeout.java:292)
    at java.util.concurrent.FutureTask.run(FutureTask.java:262)
    at java.lang.Thread.run(Thread.java:745)",2016-10-19 21:57:16,2016-11-09 02:09:10
